speech_id,line_id,sentence_id,bert anger,nrc anger no 0,NRC anger,valence,arousal,dominance
S008,6,6,0.683914959,0.125,0.125,0.6172,0.4112,0.5984
S008,6,7,0.68079108,,0,0.70125,0.420083333,0.653666667
S008,7,0,0.69497627,,0,0.63175,0.4879375,0.6085
S008,7,1,0.682460368,,0,0.577,0.458454545,0.541909091
S008,7,2,0.675203383,,0,0.668333333,0.4432,0.6204
S008,7,3,0.675415277,,0,0.7119,0.3915,0.6249
S008,7,4,0.680908561,,0,0.6744,0.4315,0.6403
S008,7,5,0.667158842,,0,0.764666667,0.470333333,0.711333333
S008,7,6,0.693240643,,0,0.754181818,0.508545455,0.666090909
S008,7,7,0.67629528,,0,0.958,0.353,0.526
S008,8,0,0.673561215,,0,0.958,0.353,0.526
S008,8,1,0.673561215,,0,0.958,0.353,0.526
S008,8,2,0.664726257,,0,0.698,0.2765,0.426
S008,8,3,0.666869104,,0,0.698,0.2765,0.426
S008,8,4,0.666869104,,0,0.698,0.2765,0.426
S008,8,5,0.673561215,,0,0.958,0.353,0.526
S008,8,6,0.658343077,,0,0.6495,0.335,0.5135
S008,8,7,0.666869104,,0,0.698,0.2765,0.426
S008,8,8,0.666869104,,0,0.698,0.2765,0.426
S008,8,9,0.67624259,,0,0.661,0.3912,0.5818
S008,8,10,0.663262248,,0,0.651,0.529,0.917
S008,8,11,0.719748676,,0,0.844,0.4159,0.6503
S008,8,12,0.67212981,,0,0.5965,0.35625,0.48875
S008,8,13,0.704406977,,0,0.6836875,0.4203125,0.6634375
S010,0,0,0.659283936,,0,0.6445,0.458666667,0.702166667
S010,0,1,0.6657148,,0,0.525133333,0.406066667,0.5594
S010,0,2,0.664822936,0.142857143,0.142857143,0.556588235,0.418588235,0.536235294
S010,0,3,0.673489451,0.333333333,0.333333333,0.55175,0.482375,0.620125
S010,1,0,0.67868495,,0,0.575666667,0.393944444,0.591055556
S010,1,1,0.692764044,,0,0.482333333,0.44,0.418666667
S010,1,2,0.673588216,0.5,0.5,0.5794,0.4296,0.5402
S010,1,3,0.669818282,,0,0.569444444,0.394333333,0.534888889
S010,1,4,0.621670723,,0,0.6955,0.39,0.7105
S010,2,0,0.675170004,,0,0.614833333,0.422333333,0.576
S010,2,1,0.681354523,,0,0.608592593,0.421462963,0.570888889
S010,3,0,0.682014763,0.090909091,0.090909091,0.626722222,0.437888889,0.659055556
S010,3,1,0.66446811,0.1,0.1,0.610842105,0.403105263,0.622052632
S010,4,0,0.659283936,,0,0.6445,0.458666667,0.702166667
S010,4,1,0.6657148,,0,0.525133333,0.406066667,0.5594
S010,4,2,0.664822936,0.142857143,0.142857143,0.556588235,0.418588235,0.536235294
S010,4,3,0.673489451,0.333333333,0.333333333,0.55175,0.482375,0.620125
S010,5,0,0.67868495,,0,0.575666667,0.393944444,0.591055556
S010,5,1,0.692764044,,0,0.482333333,0.44,0.418666667
S010,5,2,0.673588216,0.5,0.5,0.5794,0.4296,0.5402
S010,5,3,0.669818282,,0,0.569444444,0.394333333,0.534888889
S010,5,4,0.621670723,,0,0.6955,0.39,0.7105
S010,6,0,0.675170004,,0,0.614833333,0.422333333,0.576
S010,6,1,0.681354523,,0,0.608592593,0.421462963,0.570888889
S010,7,0,0.682014763,0.090909091,0.090909091,0.626722222,0.437888889,0.659055556
S010,7,1,0.66446811,0.1,0.1,0.610842105,0.403105263,0.622052632
S012,0,0,0.680467784,,0,0.763222222,0.469333333,0.688666667
S012,0,1,0.678004265,,0,0.577333333,0.435,0.605
S012,0,2,0.670752823,,0,0.742,0.37,0.563666667
S012,0,3,0.670352876,,0,0.67175,0.42625,0.6395
S012,0,4,0.677460492,,0,0.758666667,0.435666667,0.534
S012,0,5,0.644742727,0.5,0.5,0.717,0.539,0.8035
S012,0,6,0.649591744,,0,0.5695,0.3605,0.686
S012,0,7,0.676133811,,0,0.67,0.24,0.554
S012,0,8,0.599613667,,0,,,
S012,0,9,0.671162426,,0,0.639285714,0.439714286,0.728714286
S012,0,10,0.674852669,,0,0.635888889,0.403888889,0.612444444
S012,0,11,0.687520266,,0,0.718,0.390125,0.5996875
S012,0,12,0.692930818,,0,0.958,0.353,0.526
S012,0,13,0.664865494,,0,0.819,0.3115,0.5985
S012,0,14,0.673561215,,0,0.958,0.353,0.526
S012,1,0,0.6937204,,0,0.766333333,0.411666667,0.559333333
S012,1,1,0.657819748,,0,0.641666667,0.355333333,0.464666667
S012,1,2,0.658641696,,0,,,
S012,1,3,0.665278494,,0,0.5,0.31,0.479
S012,1,4,0.684048176,,0,0.687111111,0.402444444,0.628666667
S012,1,5,0.69054383,,0,0.689583333,0.449416667,0.58675
S012,1,6,0.682837069,,0,0.624090909,0.397909091,0.525181818
S012,1,7,0.678483844,,0,0.692470588,0.406529412,0.570941176
S012,2,0,0.694217265,,0,0.682708333,0.41125,0.55
S012,3,0,0.700656712,,0,0.642857143,0.493,0.572428571
S012,3,1,0.715659201,,0,0.776,0.406,0.582666667
S012,3,2,0.719358861,,0,0.722,0.50275,0.583125
S012,3,3,0.682492077,,0,0.738444444,0.373555556,0.687888889
S012,3,4,0.687160313,0.333333333,0.333333333,0.655555556,0.454,0.583111111
S012,3,5,0.672534466,0.125,0.125,0.650307692,0.484,0.625692308
S012,4,0,0.687499285,,0,0.7694,0.3618,0.6884
S012,4,1,0.673586369,,0,0.862,0.54925,0.80175
S012,4,2,0.676065266,,0,0.652444444,0.441666667,0.569555556
S012,4,3,0.680300236,,0,0.5748,0.4562,0.5074
S012,4,4,0.702298462,,0,0.710916667,0.477416667,0.649416667
S012,4,5,0.678501666,,0,0.651666667,0.393,0.506888889
S012,4,6,0.659193039,,0,0.7185,0.5675,0.666
S012,5,0,0.672043502,,0,0.589,0.4735,0.5015
S012,5,1,0.711393952,,0,0.67925,0.494166667,0.676833333
S012,5,2,0.691596866,,0,0.7361,0.4192,0.6382
S012,5,3,0.683080196,,0,0.586333333,0.372333333,0.589222222
S012,5,4,0.63432163,,0,0.786,0.408,0.618
S012,5,5,0.682002544,,0,0.64075,0.4985,0.64325
S012,5,6,0.666233957,,0,0.5986,0.427,0.5234
S012,6,0,0.684009314,,0,0.543,0.578666667,0.673
S012,6,1,0.653846025,,0,0.7475,0.3455,0.4215
S012,6,2,0.666850805,,0,0.786,0.531,0.6986
S012,6,3,0.676793516,,0,0.627333333,0.436333333,0.623
S012,6,4,0.682224393,,0,0.5934,0.4912,0.6064
S012,6,5,0.675809801,,0,0.618157895,0.340473684,0.452157895
S012,6,6,0.683323085,,0,0.775666667,0.510333333,0.780333333
S012,6,7,0.661285102,,0,0.704076923,0.382076923,0.618307692
S012,7,0,0.682155013,,0,0.696666667,0.354833333,0.587833333
S012,7,1,0.684786141,0.090909091,0.090909091,0.7015625,0.383125,0.62275
S012,7,2,0.66521883,,0,0.7455,0.40025,0.644
S012,7,3,0.681312203,,0,0.782,0.4545,0.692388889
S012,7,4,0.661314905,,0,0.579,0.438,0.479
S012,7,5,0.695367575,,0,0.619625,0.35925,0.521875
S012,8,0,0.668956339,,0,0.605916667,0.364333333,0.56325
S012,8,1,0.685240805,0.166666667,0.166666667,0.608142857,0.483714286,0.665
S012,9,0,0.658219159,,0,0.6005,0.293,0.4885
S012,9,1,0.684506178,,0,0.7915,0.6615,0.565
S012,9,2,0.659133732,,0,0.6485,0.3145,0.383
S012,10,0,0.691326797,0.25,0.25,0.33125,0.67975,0.5215
S012,10,1,0.687137663,,0,0.6306,0.4465,0.6195
S012,10,2,0.704840124,0.25,0.25,0.510545455,0.496272727,0.632454545
S012,10,3,0.710027039,0.2,0.2,0.53725,0.611125,0.644
S012,10,4,0.687182963,0.142857143,0.142857143,0.679333333,0.477777778,0.640555556
S012,10,5,0.673985958,,0,0.6031,0.5774,0.6779
S012,11,0,0.662582099,0.166666667,0.166666667,0.605,0.4271,0.6655
S012,11,1,0.660486877,,0,0.618846154,0.513615385,0.609923077
S012,11,2,0.673484862,0.1,0.1,0.583857143,0.4865,0.608214286
S012,11,3,0.705216646,0.4,0.4,0.455333333,0.538833333,0.5335
S012,12,0,0.688986599,0.111111111,0.111111111,0.752571429,0.4825,0.608214286
S012,12,1,0.675744057,,0,0.717222222,0.415333333,0.521333333
S012,12,2,0.62055707,,0,0.7615,0.4565,0.549
S012,12,3,0.686687589,0.111111111,0.111111111,0.6844375,0.4488125,0.6271875
S012,13,0,0.680487514,,0,0.692058824,0.365647059,0.615470588
S012,14,0,0.676567614,,0,0.5615,0.52075,0.65525
S012,14,1,0.686144531,0.25,0.25,0.479333333,0.604166667,0.564833333
S012,14,2,0.668210566,,0,0.539333333,0.344666667,0.444666667
S012,14,3,0.66414237,,0,0.539333333,0.344666667,0.444666667
S012,14,4,0.661958456,,0,0.633,0.445,0.342
S012,15,0,0.662933707,0.5,0.5,0.7178,0.6328,0.7726
S012,15,1,0.669663608,0.111111111,0.111111111,0.7347,0.5499,0.6798
S012,15,2,0.676502585,,0,0.5526,0.312,0.5354
S012,15,3,0.653331816,0.230769231,0.230769231,0.696375,0.5125625,0.7001875
S012,15,4,0.66858238,0.214285714,0.214285714,0.5285,0.562777778,0.662777778
S012,15,5,0.675000787,0.066666667,0.066666667,0.558666667,0.532428571,0.581047619
S012,16,0,0.66456157,,0,0.656352941,0.410294118,0.627823529
S012,16,1,0.680694163,,0,0.690083333,0.487333333,0.72725
S012,17,0,0.659480929,,0,0.72475,0.4545,0.65475
S012,17,1,0.671505511,,0,0.806666667,0.487333333,0.707666667
S012,17,2,0.675198734,,0,0.796333333,0.554333333,0.683666667
S012,17,3,0.666205585,,0,0.758,0.472666667,0.640666667
S012,18,0,0.680467784,,0,0.763222222,0.469333333,0.688666667
S012,18,1,0.678004265,,0,0.577333333,0.435,0.605
S012,18,2,0.670752823,,0,0.742,0.37,0.563666667
S012,18,3,0.670352876,,0,0.67175,0.42625,0.6395
S012,18,4,0.677460492,,0,0.758666667,0.435666667,0.534
S012,18,5,0.644742727,0.5,0.5,0.717,0.539,0.8035
S012,18,6,0.649591744,,0,0.5695,0.3605,0.686
S012,18,7,0.676133811,,0,0.67,0.24,0.554
S012,18,8,0.599613667,,0,,,
S012,18,9,0.671162426,,0,0.639285714,0.439714286,0.728714286
S012,18,10,0.674852669,,0,0.635888889,0.403888889,0.612444444
S012,18,11,0.687520266,,0,0.718,0.390125,0.5996875
S012,18,12,0.692930818,,0,0.958,0.353,0.526
S012,18,13,0.664865494,,0,0.819,0.3115,0.5985
S012,18,14,0.673561215,,0,0.958,0.353,0.526
S012,19,0,0.6937204,,0,0.766333333,0.411666667,0.559333333
S012,19,1,0.657819748,,0,0.641666667,0.355333333,0.464666667
S012,19,2,0.658641696,,0,,,
S012,19,3,0.665278494,,0,0.5,0.31,0.479
S012,19,4,0.684048176,,0,0.687111111,0.402444444,0.628666667
S012,19,5,0.69054383,,0,0.689583333,0.449416667,0.58675
S012,19,6,0.682837069,,0,0.624090909,0.397909091,0.525181818
S012,19,7,0.678483844,,0,0.692470588,0.406529412,0.570941176
S012,20,0,0.694217265,,0,0.682708333,0.41125,0.55
S012,21,0,0.700656712,,0,0.642857143,0.493,0.572428571
S012,21,1,0.715659201,,0,0.776,0.406,0.582666667
S012,21,2,0.719358861,,0,0.722,0.50275,0.583125
S012,21,3,0.682492077,,0,0.738444444,0.373555556,0.687888889
S012,21,4,0.687160313,0.333333333,0.333333333,0.655555556,0.454,0.583111111
S012,21,5,0.672534466,0.125,0.125,0.650307692,0.484,0.625692308
S012,22,0,0.687499285,,0,0.7694,0.3618,0.6884
S012,22,1,0.673586369,,0,0.862,0.54925,0.80175
S012,22,2,0.676065266,,0,0.652444444,0.441666667,0.569555556
S012,22,3,0.680300236,,0,0.5748,0.4562,0.5074
S012,22,4,0.702298462,,0,0.710916667,0.477416667,0.649416667
S012,22,5,0.678501666,,0,0.651666667,0.393,0.506888889
S012,22,6,0.659193039,,0,0.7185,0.5675,0.666
S012,23,0,0.672043502,,0,0.589,0.4735,0.5015
S012,23,1,0.711393952,,0,0.67925,0.494166667,0.676833333
S012,23,2,0.691596866,,0,0.7361,0.4192,0.6382
S012,23,3,0.683080196,,0,0.586333333,0.372333333,0.589222222
S012,23,4,0.63432163,,0,0.786,0.408,0.618
S012,23,5,0.682002544,,0,0.64075,0.4985,0.64325
S012,23,6,0.666233957,,0,0.5986,0.427,0.5234
S012,24,0,0.684009314,,0,0.543,0.578666667,0.673
S012,24,1,0.653846025,,0,0.7475,0.3455,0.4215
S012,24,2,0.666850805,,0,0.786,0.531,0.6986
S012,24,3,0.676793516,,0,0.627333333,0.436333333,0.623
S012,24,4,0.682224393,,0,0.5934,0.4912,0.6064
S012,24,5,0.675809801,,0,0.618157895,0.340473684,0.452157895
S012,24,6,0.683323085,,0,0.775666667,0.510333333,0.780333333
S012,24,7,0.661285102,,0,0.704076923,0.382076923,0.618307692
S012,25,0,0.682155013,,0,0.696666667,0.354833333,0.587833333
S012,25,1,0.684786141,0.090909091,0.090909091,0.7015625,0.383125,0.62275
S012,25,2,0.66521883,,0,0.7455,0.40025,0.644
S012,25,3,0.681312203,,0,0.782,0.4545,0.692388889
S012,25,4,0.661314905,,0,0.579,0.438,0.479
S012,25,5,0.695367575,,0,0.619625,0.35925,0.521875
S012,26,0,0.668956339,,0,0.605916667,0.364333333,0.56325
S012,26,1,0.685240805,0.166666667,0.166666667,0.608142857,0.483714286,0.665
S012,27,0,0.658219159,,0,0.6005,0.293,0.4885
S012,27,1,0.684506178,,0,0.7915,0.6615,0.565
S012,27,2,0.659133732,,0,0.6485,0.3145,0.383
S012,28,0,0.691326797,0.25,0.25,0.33125,0.67975,0.5215
S012,28,1,0.687137663,,0,0.6306,0.4465,0.6195
S012,28,2,0.704840124,0.25,0.25,0.510545455,0.496272727,0.632454545
S012,28,3,0.710027039,0.2,0.2,0.53725,0.611125,0.644
S012,28,4,0.687182963,0.142857143,0.142857143,0.679333333,0.477777778,0.640555556
S012,28,5,0.673985958,,0,0.6031,0.5774,0.6779
S012,29,0,0.662582099,0.166666667,0.166666667,0.605,0.4271,0.6655
S012,29,1,0.660486877,,0,0.618846154,0.513615385,0.609923077
S012,29,2,0.673484862,0.1,0.1,0.583857143,0.4865,0.608214286
S012,29,3,0.705216646,0.4,0.4,0.455333333,0.538833333,0.5335
S012,30,0,0.688986599,0.111111111,0.111111111,0.752571429,0.4825,0.608214286
S012,30,1,0.675744057,,0,0.717222222,0.415333333,0.521333333
S012,30,2,0.62055707,,0,0.7615,0.4565,0.549
S012,30,3,0.686687589,0.111111111,0.111111111,0.6844375,0.4488125,0.6271875
S012,31,0,0.680487514,,0,0.692058824,0.365647059,0.615470588
S012,32,0,0.676567614,,0,0.5615,0.52075,0.65525
S012,32,1,0.686144531,0.25,0.25,0.479333333,0.604166667,0.564833333
S012,32,2,0.668210566,,0,0.539333333,0.344666667,0.444666667
S012,32,3,0.66414237,,0,0.539333333,0.344666667,0.444666667
S012,32,4,0.661958456,,0,0.633,0.445,0.342
S012,33,0,0.662933707,0.5,0.5,0.7178,0.6328,0.7726
S012,33,1,0.669663608,0.111111111,0.111111111,0.7347,0.5499,0.6798
S012,33,2,0.676502585,,0,0.5526,0.312,0.5354
S012,33,3,0.653331816,0.230769231,0.230769231,0.696375,0.5125625,0.7001875
S012,33,4,0.66858238,0.214285714,0.214285714,0.5285,0.562777778,0.662777778
S012,33,5,0.675000787,0.066666667,0.066666667,0.558666667,0.532428571,0.581047619
S012,34,0,0.66456157,,0,0.656352941,0.410294118,0.627823529
S012,34,1,0.680694163,,0,0.690083333,0.487333333,0.72725
S012,35,0,0.659480929,,0,0.72475,0.4545,0.65475
S012,35,1,0.671505511,,0,0.806666667,0.487333333,0.707666667
S012,35,2,0.675198734,,0,0.796333333,0.554333333,0.683666667
S012,35,3,0.666205585,,0,0.758,0.472666667,0.640666667
S013,0,0,0.667909145,,0,0.758666667,0.477666667,0.585
S013,0,1,0.677171886,,0,0.759,0.548,0.545
S013,0,2,0.687766016,,0,0.5555,0.37875,0.50325
S013,0,3,0.67009455,,0,0.460666667,0.440666667,0.593
S013,0,4,0.654207706,,0,0.713,0.291,0.594
S013,0,5,0.673455298,,0,0.732166667,0.486333333,0.665583333
S013,0,6,0.662961245,,0,0.5355,0.503,0.718
S013,0,7,0.665459096,,0,0.80325,0.47675,0.5975
S013,0,8,0.666204154,,0,0.686333333,0.390777778,0.653222222
S013,0,9,0.686025858,,0,0.811,0.570333333,0.849
S013,0,10,0.671254814,,0,0.736,0.516571429,0.700428571
S013,0,11,0.655288219,,0,0.736916667,0.481833333,0.64125
S013,0,12,0.657739282,,0,0.63125,0.382,0.603
S013,0,13,0.683624983,0.25,0.25,0.662,0.4545,0.637333333
S013,0,14,0.688338757,,0,0.635157895,0.510526316,0.601526316
S013,1,0,0.660937905,,0,0.616166667,0.413166667,0.571083333
S013,1,1,0.662874222,,0,0.656,0.50675,0.67925
S013,1,2,0.681305587,,0,0.691714286,0.457,0.650285714
S013,1,3,0.674595773,,0,0.672333333,0.47,0.687666667
S013,1,4,0.690133512,0.4,0.4,0.596333333,0.547166667,0.712333333
S013,1,5,0.693088651,,0,0.728142857,0.463071429,0.637071429
S013,2,0,0.671883523,,0,0.573444444,0.426111111,0.577888889
S013,2,1,0.682351589,,0,0.675894737,0.403736842,0.572315789
S013,2,2,0.678753018,,0,0.603818182,0.356181818,0.480818182
S013,2,3,0.634845912,,0,0.67,0.548,0.536
S013,2,4,0.69553268,,0,0.681,0.4201,0.5825
S013,2,5,0.662847161,,0,0.612166667,0.377166667,0.451166667
S013,2,6,0.682016313,,0,0.649111111,0.422722222,0.517666667
S013,3,0,0.706014216,,0,0.778,0.439333333,0.655
S013,3,1,0.703421712,0.076923077,0.076923077,0.668458333,0.442458333,0.511541667
S013,3,2,0.686627448,,0,0.759666667,0.330666667,0.710333333
S013,3,3,0.66132766,,0,0.67,0.24,0.554
S013,3,4,0.693451285,,0,0.591578947,0.446368421,0.554263158
S013,3,5,0.677673995,,0,0.788,0.5468,0.7034
S013,4,0,0.684624195,,0,0.552,0.378857143,0.517857143
S013,4,1,0.662966907,,0,0.5604,0.4252,0.5365
S013,4,2,0.678213537,0.25,0.25,0.535375,0.41825,0.511
S013,4,3,0.630788207,,0,0.684,0.478,0.6355
S013,4,4,0.67059356,,0,0.616625,0.432375,0.5401875
S013,4,5,0.676575303,,0,0.67405,0.46485,0.60965
S013,4,6,0.684154153,,0,0.612272727,0.412909091,0.550818182
S013,4,7,0.68820554,,0,0.714625,0.4693125,0.60825
S013,5,0,0.671290159,,0,0.595222222,0.377777778,0.532888889
S013,5,1,0.6829108,0.090909091,0.090909091,0.5106,0.5836,0.608133333
S013,5,2,0.6957739,0.25,0.25,0.735333333,0.456666667,0.7095
S013,5,3,0.661989629,,0,0.5724,0.4596,0.5163
S013,5,4,0.660853028,,0,0.521625,0.405625,0.518
S013,5,5,0.670033455,,0,0.605333333,0.434833333,0.5895
S013,5,6,0.677644014,,0,0.6825,0.421,0.5415
S013,5,7,0.683581412,,0,0.557428571,0.434928571,0.5245
S013,5,8,0.65955466,,0,0.752,0.32325,0.614
S013,5,9,0.66707319,,0,0.652333333,0.437,0.629
S013,6,0,0.637709379,,0,0.765,0.361,0.704
S013,6,1,0.682179928,0.25,0.25,0.773222222,0.538,0.799555556
S013,6,2,0.68418771,,0,0.558555556,0.533333333,0.517555556
S013,6,3,0.678178728,,0,0.720571429,0.386285714,0.547142857
S013,6,4,0.679580927,,0,0.742333333,0.480888889,0.748222222
S013,6,5,0.681069613,,0,0.6752,0.3946,0.648
S013,6,6,0.689923465,,0,0.584214286,0.495071429,0.608928571
S013,6,7,0.673980474,,0,0.706,0.4416,0.625
S013,6,8,0.667892873,,0,0.62,0.339,0.648333333
S013,6,9,0.673486233,,0,0.621555556,0.455555556,0.633444444
S013,6,10,0.629992843,,0,0.4955,0.304,0.5705
S013,6,11,0.69245261,,0,0.69575,0.3795,0.519375
S013,7,0,0.68532598,,0,0.71448,0.48128,0.58324
S013,7,1,0.696364343,0.142857143,0.142857143,0.5409,0.3652,0.4498
S013,7,2,0.678559303,,0,0.571,0.31,0.482
S013,7,3,0.645800114,,0,0.74,0.352,0.71
S013,7,4,0.689139128,,0,0.571,0.31,0.482
S013,7,5,0.697942972,,0,0.737,0.324666667,0.435666667
S013,7,6,0.668453515,,0,0.667857143,0.388571429,0.506714286
S013,7,7,0.691849768,,0,0.6676,0.4378,0.564
S013,7,8,0.683832109,,0,0.456,0.394333333,0.538333333
S013,7,9,0.688073814,,0,0.43325,0.40075,0.5135
S013,8,0,0.694731057,,0,0.608119048,0.464357143,0.587904762
S013,8,1,0.691801369,,0,0.7175,0.3005,0.629
S013,8,2,0.687758505,,0,0.680181818,0.409272727,0.5775
S013,8,3,0.662692785,,0,0.610142857,0.400142857,0.543428571
S013,9,0,0.660157204,,0,0.655047619,0.412142857,0.602142857
S013,9,1,0.700544417,,0,0.565285714,0.369714286,0.524142857
S013,9,2,0.675757408,0.076923077,0.076923077,0.610055556,0.465777778,0.551222222
S013,9,3,0.66316998,,0,0.6035,0.3065,0.6075
S013,9,4,0.656412184,,0,0.6035,0.3065,0.6075
S013,10,0,0.651288271,0.071428571,0.071428571,0.576411765,0.468294118,0.607058824
S013,10,1,0.662830114,,0,0.617,0.451,0.534333333
S013,10,2,0.672687471,,0,0.683166667,0.570333333,0.630833333
S013,10,3,0.685458601,,0,0.698666667,0.477,0.536166667
S013,10,4,0.673736453,,0,0.70025,0.44875,0.623625
S013,10,5,0.668910086,,0,0.700909091,0.402090909,0.625090909
S013,10,6,0.648964107,,0,0.6794,0.4722,0.7148
S013,11,0,0.683001101,,0,0.683176471,0.492764706,0.670705882
S013,11,1,0.662583113,,0,0.748875,0.49275,0.69925
S013,11,2,0.656464577,,0,0.6885,0.5,0.559
S013,11,3,0.662898242,,0,0.64025,0.445,0.60175
S013,11,4,0.666167438,,0,0.669285714,0.522142857,0.660285714
S013,12,0,0.673254073,,0,0.675111111,0.456333333,0.624777778
S013,12,1,0.67201966,,0,0.790666667,0.327333333,0.564333333
S013,12,2,0.662745535,,0,0.6415,0.427625,0.740375
S013,12,3,0.680948019,0.0625,0.0625,0.682384615,0.539653846,0.701153846
S013,13,0,0.669931829,,0,0.66555,0.44025,0.63115
S013,13,1,0.656313062,,0,0.698875,0.513875,0.767625
S013,13,2,0.67176044,,0,0.7485,0.435,0.695
S013,13,3,0.665031374,,0,0.6935,0.454875,0.69825
S013,13,4,0.665134907,0.2,0.2,0.602125,0.425875,0.56375
S013,13,5,0.684311271,,0,0.675,0.3985,0.5655
S013,13,6,0.688691854,,0,0.66375,0.53325,0.67125
S013,13,7,0.606224418,,0,,,
S013,14,0,0.668046832,,0,0.664428571,0.429714286,0.644571429
S013,14,1,0.683304489,,0,0.693,0.421235294,0.631294118
S013,15,0,0.679509223,,0,0.657166667,0.405,0.595277778
S013,15,1,0.684184372,0.055555556,0.055555556,0.654481481,0.455518519,0.620444444
S013,16,0,0.687156618,,0,0.686333333,0.498,0.650333333
S013,16,1,0.682527423,0.083333333,0.083333333,0.736266667,0.505466667,0.667866667
S013,17,0,0.666016042,,0,0.649333333,0.491166667,0.686
S013,17,1,0.664860785,,0,0.56425,0.37025,0.504
S013,17,2,0.69199121,,0,0.55325,0.4275,0.5525
S013,17,3,0.691808581,,0,0.685571429,0.375142857,0.527
S013,17,4,0.673723876,,0,0.726307692,0.424692308,0.610923077
S013,17,5,0.669363618,,0,0.538875,0.438875,0.507
S013,18,0,0.670476437,,0,0.564333333,0.383166667,0.4925
S013,18,1,0.645017624,,0,,,
S013,18,2,0.654753864,,0,0.6165,0.47,0.5145
S013,18,3,0.666028917,,0,0.619,0.48125,0.59225
S013,18,4,0.684280455,0.166666667,0.166666667,0.6238,0.5189,0.6298
S013,18,5,0.679286599,,0,0.657714286,0.42625,0.590642857
S013,18,6,0.672664046,,0,0.703125,0.437,0.66575
S013,18,7,0.641819,,0,0.542,0.288,0.3925
S013,18,8,0.68303746,,0,0.656,0.47175,0.59225
S013,18,9,0.656628668,,0,0.688,0.255,0.411
S013,18,10,0.688510597,,0,0.667142857,0.450285714,0.552857143
S013,18,11,0.639532983,,0,0.58,0.534666667,0.673
S013,19,0,0.682268858,0.5,0.5,0.479666667,0.628666667,0.743
S013,19,1,0.668487847,,0,0.7405,0.53025,0.7
S013,19,2,0.654139936,,0,0.607571429,0.456285714,0.531428571
S013,19,3,0.676146865,,0,0.8355,0.4765,0.5065
S013,19,4,0.656993747,,0,0.656,0.4258,0.5274
S013,19,5,0.657789409,,0,0.5925,0.4585,0.513166667
S013,19,6,0.632104874,,0,0.67,0.24,0.554
S013,19,7,0.646228969,,0,0.5444,0.474,0.5899
S013,19,8,0.680968702,0.1,0.1,0.535066667,0.558866667,0.595266667
S013,20,0,0.6563766,,0,0.59875,0.457916667,0.562333333
S013,20,1,0.671544313,0.052631579,0.052631579,0.589269231,0.513692308,0.519807692
S013,20,2,0.668516815,,0,0.623111111,0.521777778,0.630222222
S013,20,3,0.657390296,,0,0.692,0.545,0.770625
S013,20,4,0.676189303,0.333333333,0.333333333,0.56925,0.688,0.6645
S013,20,5,0.674157679,0.333333333,0.333333333,0.604,0.5495,0.745
S013,21,0,0.679642022,,0,0.71945,0.44995,0.63185
S013,22,0,0.679944813,,0,0.657166667,0.440666667,0.6215
S013,22,1,0.666841984,,0,0.67275,0.39925,0.62
S013,22,2,0.665069997,,0,0.683733333,0.503266667,0.630933333
S013,22,3,0.686581373,,0,0.697545455,0.527818182,0.591090909
S013,22,4,0.688927948,,0,0.699666667,0.413333333,0.628333333
S013,22,5,0.681672454,,0,0.704052632,0.555157895,0.689578947
S013,22,6,0.671952486,,0,0.6635,0.3895,0.581625
S013,22,7,0.695459247,,0,0.948,0.462,0.532
S013,22,8,0.685023367,,0,0.765625,0.358875,0.603125
S013,22,9,0.67629528,,0,0.958,0.353,0.526
S013,23,0,0.695099354,,0,0.6182,0.4018,0.618733333
S013,23,1,0.689415276,,0,0.559266667,0.4184,0.5154
S013,23,2,0.622494638,,0,0.4635,0.5835,0.6965
S013,23,3,0.678920567,,0,0.698583333,0.436833333,0.672666667
S013,24,0,0.667909145,,0,0.758666667,0.477666667,0.585
S013,24,1,0.677171886,,0,0.759,0.548,0.545
S013,24,2,0.687766016,,0,0.5555,0.37875,0.50325
S013,24,3,0.67009455,,0,0.460666667,0.440666667,0.593
S013,24,4,0.654207706,,0,0.713,0.291,0.594
S013,24,5,0.673455298,,0,0.732166667,0.486333333,0.665583333
S013,24,6,0.662961245,,0,0.5355,0.503,0.718
S013,24,7,0.665459096,,0,0.80325,0.47675,0.5975
S013,24,8,0.666204154,,0,0.686333333,0.390777778,0.653222222
S013,24,9,0.686025858,,0,0.811,0.570333333,0.849
S013,24,10,0.671254814,,0,0.736,0.516571429,0.700428571
S013,24,11,0.655288219,,0,0.736916667,0.481833333,0.64125
S013,24,12,0.657739282,,0,0.63125,0.382,0.603
S013,24,13,0.683624983,0.25,0.25,0.662,0.4545,0.637333333
S013,24,14,0.688338757,,0,0.635157895,0.510526316,0.601526316
S013,25,0,0.660937905,,0,0.616166667,0.413166667,0.571083333
S013,25,1,0.662874222,,0,0.656,0.50675,0.67925
S013,25,2,0.681305587,,0,0.691714286,0.457,0.650285714
S013,25,3,0.674595773,,0,0.672333333,0.47,0.687666667
S013,25,4,0.690133512,0.4,0.4,0.596333333,0.547166667,0.712333333
S013,25,5,0.693088651,,0,0.728142857,0.463071429,0.637071429
S013,26,0,0.671883523,,0,0.573444444,0.426111111,0.577888889
S013,26,1,0.682351589,,0,0.675894737,0.403736842,0.572315789
S013,26,2,0.678753018,,0,0.603818182,0.356181818,0.480818182
S013,26,3,0.634845912,,0,0.67,0.548,0.536
